driverId,driverName,raceId,circuitName,lap,position,time,time_ms
830,Max Verstappen,1110,Belgian Grand Prix,42,1,01:50.2,110187
830,Max Verstappen,1110,Belgian Grand Prix,43,1,01:50.1,110095
830,Max Verstappen,1110,Belgian Grand Prix,44,1,01:50.6,110579
4,Fernando Alonso,1110,Belgian Grand Prix,1,6,01:58.3,118270
4,Fernando Alonso,1110,Belgian Grand Prix,2,6,01:54.3,114343
4,Fernando Alonso,1110,Belgian Grand Prix,3,6,01:54.6,114585
4,Fernando Alonso,1110,Belgian Grand Prix,4,5,01:53.4,113395
4,Fernando Alonso,1110,Belgian Grand Prix,5,5,01:53.6,113596
4,Fernando Alonso,1110,Belgian Grand Prix,6,5,01:53.6,113643
4,Fernando Alonso,1110,Belgian Grand Prix,7,5,01:53.5,113455
4,Fernando Alonso,1110,Belgian Grand Prix,8,5,01:53.6,113585
4,Fernando Alonso,1110,Belgian Grand Prix,9,5,01:53.5,113456
4,Fernando Alonso,1110,Belgian Grand Prix,10,5,01:58.2,118157
4,Fernando Alonso,1110,Belgian Grand Prix,11,9,02:08.6,128573
4,Fernando Alonso,1110,Belgian Grand Prix,12,8,01:51.9,111942
4,Fernando Alonso,1110,Belgian Grand Prix,13,8,01:52.5,112499
4,Fernando Alonso,1110,Belgian Grand Prix,14,8,01:51.9,111886
4,Fernando Alonso,1110,Belgian Grand Prix,15,6,01:53.0,113029
4,Fernando Alonso,1110,Belgian Grand Prix,16,5,01:52.6,112635
4,Fernando Alonso,1110,Belgian Grand Prix,17,5,01:52.9,112886
4,Fernando Alonso,1110,Belgian Grand Prix,18,5,01:52.8,112812
4,Fernando Alonso,1110,Belgian Grand Prix,19,5,01:53.4,113374
4,Fernando Alonso,1110,Belgian Grand Prix,20,5,01:55.6,115606
4,Fernando Alonso,1110,Belgian Grand Prix,21,5,01:56.2,116204
4,Fernando Alonso,1110,Belgian Grand Prix,22,5,01:56.9,116909
4,Fernando Alonso,1110,Belgian Grand Prix,23,5,01:54.1,114110
4,Fernando Alonso,1110,Belgian Grand Prix,24,5,01:52.2,112249
4,Fernando Alonso,1110,Belgian Grand Prix,25,5,01:52.7,112717
4,Fernando Alonso,1110,Belgian Grand Prix,26,5,01:52.2,112187
4,Fernando Alonso,1110,Belgian Grand Prix,27,5,01:52.5,112505
4,Fernando Alonso,1110,Belgian Grand Prix,28,4,01:52.9,112928
4,Fernando Alonso,1110,Belgian Grand Prix,29,5,01:58.1,118063
4,Fernando Alonso,1110,Belgian Grand Prix,30,5,02:06.2,126152
4,Fernando Alonso,1110,Belgian Grand Prix,31,5,01:52.1,112098
4,Fernando Alonso,1110,Belgian Grand Prix,32,5,01:51.8,111756
4,Fernando Alonso,1110,Belgian Grand Prix,33,5,01:51.0,110955
4,Fernando Alonso,1110,Belgian Grand Prix,34,5,01:51.8,111834
4,Fernando Alonso,1110,Belgian Grand Prix,35,5,01:52.0,111967
4,Fernando Alonso,1110,Belgian Grand Prix,36,5,01:51.7,111666
4,Fernando Alonso,1110,Belgian Grand Prix,37,5,01:51.5,111505
4,Fernando Alonso,1110,Belgian Grand Prix,38,5,01:51.4,111442
4,Fernando Alonso,1110,Belgian Grand Prix,39,5,01:51.2,111214
4,Fernando Alonso,1110,Belgian Grand Prix,40,5,01:51.3,111279
4,Fernando Alonso,1110,Belgian Grand Prix,41,5,01:51.3,111326
4,Fernando Alonso,1110,Belgian Grand Prix,42,5,01:50.9,110938
4,Fernando Alonso,1110,Belgian Grand Prix,43,5,01:51.4,111351
4,Fernando Alonso,1110,Belgian Grand Prix,44,5,01:51.6,111552
830,Max Verstappen,1111,Dutch Grand Prix,1,1,01:31.6,91585
830,Max Verstappen,1111,Dutch Grand Prix,2,3,01:50.0,109972
830,Max Verstappen,1111,Dutch Grand Prix,3,5,01:48.7,108658
830,Max Verstappen,1111,Dutch Grand Prix,4,4,01:25.3,85251
830,Max Verstappen,1111,Dutch Grand Prix,5,4,01:23.5,83461
830,Max Verstappen,1111,Dutch Grand Prix,6,3,01:22.5,82503
830,Max Verstappen,1111,Dutch Grand Prix,7,2,01:22.1,82116
830,Max Verstappen,1111,Dutch Grand Prix,8,2,01:23.2,83232
830,Max Verstappen,1111,Dutch Grand Prix,9,2,01:23.3,83313
830,Max Verstappen,1111,Dutch Grand Prix,10,2,01:23.7,83698
830,Max Verstappen,1111,Dutch Grand Prix,11,2,01:27.0,87017
830,Max Verstappen,1111,Dutch Grand Prix,12,2,01:38.0,98034
830,Max Verstappen,1111,Dutch Grand Prix,13,1,01:18.8,78775
830,Max Verstappen,1111,Dutch Grand Prix,14,1,01:17.6,77550
830,Max Verstappen,1111,Dutch Grand Prix,15,1,01:16.9,76930
830,Max Verstappen,1111,Dutch Grand Prix,16,1,01:26.9,86915
830,Max Verstappen,1111,Dutch Grand Prix,17,1,02:02.2,122217
830,Max Verstappen,1111,Dutch Grand Prix,18,1,02:08.3,128315
830,Max Verstappen,1111,Dutch Grand Prix,19,1,01:59.8,119845
830,Max Verstappen,1111,Dutch Grand Prix,20,1,01:55.3,115257
830,Max Verstappen,1111,Dutch Grand Prix,21,1,02:07.6,127622
830,Max Verstappen,1111,Dutch Grand Prix,22,1,01:16.3,76305
830,Max Verstappen,1111,Dutch Grand Prix,23,1,01:16.1,76085
830,Max Verstappen,1111,Dutch Grand Prix,24,1,01:15.8,75783
830,Max Verstappen,1111,Dutch Grand Prix,25,1,01:15.7,75664
830,Max Verstappen,1111,Dutch Grand Prix,26,1,01:15.7,75659
830,Max Verstappen,1111,Dutch Grand Prix,27,1,01:15.7,75681
830,Max Verstappen,1111,Dutch Grand Prix,28,1,01:15.5,75499
830,Max Verstappen,1111,Dutch Grand Prix,29,1,01:15.4,75374
830,Max Verstappen,1111,Dutch Grand Prix,30,1,01:15.5,75510
830,Max Verstappen,1111,Dutch Grand Prix,31,1,01:15.6,75561
830,Max Verstappen,1111,Dutch Grand Prix,32,1,01:15.4,75414
830,Max Verstappen,1111,Dutch Grand Prix,33,1,01:15.3,75342
830,Max Verstappen,1111,Dutch Grand Prix,34,1,01:15.3,75272
830,Max Verstappen,1111,Dutch Grand Prix,35,1,01:15.3,75275
830,Max Verstappen,1111,Dutch Grand Prix,36,1,01:15.2,75221
830,Max Verstappen,1111,Dutch Grand Prix,37,1,01:15.2,75167
830,Max Verstappen,1111,Dutch Grand Prix,38,1,01:15.1,75071
830,Max Verstappen,1111,Dutch Grand Prix,39,1,01:15.2,75193
830,Max Verstappen,1111,Dutch Grand Prix,40,1,01:15.1,75132
830,Max Verstappen,1111,Dutch Grand Prix,41,1,01:15.3,75306
830,Max Verstappen,1111,Dutch Grand Prix,42,1,01:15.3,75333
830,Max Verstappen,1111,Dutch Grand Prix,43,1,01:15.4,75366
830,Max Verstappen,1111,Dutch Grand Prix,44,1,01:15.6,75593
830,Max Verstappen,1111,Dutch Grand Prix,45,1,01:15.6,75559
830,Max Verstappen,1111,Dutch Grand Prix,46,1,01:15.5,75510
830,Max Verstappen,1111,Dutch Grand Prix,47,1,01:15.6,75575
830,Max Verstappen,1111,Dutch Grand Prix,48,1,01:15.4,75408
830,Max Verstappen,1111,Dutch Grand Prix,49,1,01:18.5,78531
830,Max Verstappen,1111,Dutch Grand Prix,50,1,01:32.0,92004
830,Max Verstappen,1111,Dutch Grand Prix,51,1,01:13.9,73941
830,Max Verstappen,1111,Dutch Grand Prix,52,1,01:14.3,74282
830,Max Verstappen,1111,Dutch Grand Prix,53,1,01:14.3,74272
830,Max Verstappen,1111,Dutch Grand Prix,54,1,01:14.3,74256
830,Max Verstappen,1111,Dutch Grand Prix,55,1,01:14.4,74415
830,Max Verstappen,1111,Dutch Grand Prix,56,1,01:14.4,74410
830,Max Verstappen,1111,Dutch Grand Prix,57,1,01:14.1,74096
830,Max Verstappen,1111,Dutch Grand Prix,58,1,01:13.9,73889
830,Max Verstappen,1111,Dutch Grand Prix,59,1,01:13.9,73943
830,Max Verstappen,1111,Dutch Grand Prix,60,1,01:14.5,74502
830,Max Verstappen,1111,Dutch Grand Prix,61,1,01:24.7,84682
830,Max Verstappen,1111,Dutch Grand Prix,62,1,01:43.0,102950
830,Max Verstappen,1111,Dutch Grand Prix,63,1,01:32.6,92568
830,Max Verstappen,1111,Dutch Grand Prix,64,1,02:25.0,145016
830,Max Verstappen,1111,Dutch Grand Prix,65,1,43:45.5,2625541
830,Max Verstappen,1111,Dutch Grand Prix,66,1,02:18.0,138023
830,Max Verstappen,1111,Dutch Grand Prix,67,1,01:25.5,85536
830,Max Verstappen,1111,Dutch Grand Prix,68,1,01:22.9,82867
830,Max Verstappen,1111,Dutch Grand Prix,69,1,01:21.8,81759
830,Max Verstappen,1111,Dutch Grand Prix,70,1,01:20.9,80865
830,Max Verstappen,1111,Dutch Grand Prix,71,1,01:21.0,81024
830,Max Verstappen,1111,Dutch Grand Prix,72,1,01:20.9,80915
4,Fernando Alonso,1111,Dutch Grand Prix,1,3,01:32.8,92766
4,Fernando Alonso,1111,Dutch Grand Prix,2,5,01:50.1,110145
4,Fernando Alonso,1111,Dutch Grand Prix,3,7,01:49.4,109357
4,Fernando Alonso,1111,Dutch Grand Prix,4,6,01:26.2,86225
4,Fernando Alonso,1111,Dutch Grand Prix,5,6,01:24.9,84932
4,Fernando Alonso,1111,Dutch Grand Prix,6,5,01:24.0,83975
4,Fernando Alonso,1111,Dutch Grand Prix,7,5,01:23.2,83182
4,Fernando Alonso,1111,Dutch Grand Prix,8,5,01:23.8,83756
4,Fernando Alonso,1111,Dutch Grand Prix,9,5,01:24.3,84325
4,Fernando Alonso,1111,Dutch Grand Prix,10,5,01:28.3,88333
4,Fernando Alonso,1111,Dutch Grand Prix,11,5,01:40.1,100065
4,Fernando Alonso,1111,Dutch Grand Prix,12,3,01:18.0,77979
4,Fernando Alonso,1111,Dutch Grand Prix,13,3,01:17.6,77643
4,Fernando Alonso,1111,Dutch Grand Prix,14,3,01:17.4,77413
4,Fernando Alonso,1111,Dutch Grand Prix,15,3,01:17.4,77415
4,Fernando Alonso,1111,Dutch Grand Prix,16,3,01:27.8,87815
4,Fernando Alonso,1111,Dutch Grand Prix,17,3,01:58.3,118298
4,Fernando Alonso,1111,Dutch Grand Prix,18,3,02:08.4,128354
4,Fernando Alonso,1111,Dutch Grand Prix,19,3,01:59.1,119078
4,Fernando Alonso,1111,Dutch Grand Prix,20,3,01:56.0,116043
4,Fernando Alonso,1111,Dutch Grand Prix,21,3,02:05.9,125885
4,Fernando Alonso,1111,Dutch Grand Prix,22,3,01:17.5,77482
4,Fernando Alonso,1111,Dutch Grand Prix,23,3,01:16.7,76681
4,Fernando Alonso,1111,Dutch Grand Prix,24,3,01:16.2,76183
4,Fernando Alonso,1111,Dutch Grand Prix,25,3,01:16.1,76054
4,Fernando Alonso,1111,Dutch Grand Prix,26,3,01:15.9,75885
4,Fernando Alonso,1111,Dutch Grand Prix,27,3,01:15.9,75944
4,Fernando Alonso,1111,Dutch Grand Prix,28,3,01:16.4,76373
4,Fernando Alonso,1111,Dutch Grand Prix,29,3,01:16.3,76333
4,Fernando Alonso,1111,Dutch Grand Prix,30,3,01:15.9,75921
4,Fernando Alonso,1111,Dutch Grand Prix,31,3,01:16.1,76097
4,Fernando Alonso,1111,Dutch Grand Prix,32,3,01:16.3,76282
4,Fernando Alonso,1111,Dutch Grand Prix,33,3,01:15.8,75842
4,Fernando Alonso,1111,Dutch Grand Prix,34,3,01:15.8,75813
4,Fernando Alonso,1111,Dutch Grand Prix,35,3,01:15.7,75690
4,Fernando Alonso,1111,Dutch Grand Prix,36,3,01:15.6,75575
4,Fernando Alonso,1111,Dutch Grand Prix,37,3,01:15.7,75674
4,Fernando Alonso,1111,Dutch Grand Prix,38,3,01:15.8,75836
4,Fernando Alonso,1111,Dutch Grand Prix,39,3,01:15.6,75612
4,Fernando Alonso,1111,Dutch Grand Prix,40,3,01:15.6,75577
4,Fernando Alonso,1111,Dutch Grand Prix,41,3,01:15.7,75743
4,Fernando Alonso,1111,Dutch Grand Prix,42,3,01:15.7,75686
4,Fernando Alonso,1111,Dutch Grand Prix,43,3,01:15.8,75829
4,Fernando Alonso,1111,Dutch Grand Prix,44,3,01:15.6,75615
4,Fernando Alonso,1111,Dutch Grand Prix,45,3,01:15.7,75737
4,Fernando Alonso,1111,Dutch Grand Prix,46,2,01:16.0,75967
4,Fernando Alonso,1111,Dutch Grand Prix,47,2,01:15.8,75841
4,Fernando Alonso,1111,Dutch Grand Prix,48,2,01:19.3,79319
4,Fernando Alonso,1111,Dutch Grand Prix,49,4,01:38.4,98405
4,Fernando Alonso,1111,Dutch Grand Prix,50,4,01:14.2,74153
4,Fernando Alonso,1111,Dutch Grand Prix,51,4,01:14.1,74106
4,Fernando Alonso,1111,Dutch Grand Prix,52,3,01:15.5,75514
4,Fernando Alonso,1111,Dutch Grand Prix,53,3,01:14.3,74348
4,Fernando Alonso,1111,Dutch Grand Prix,54,3,01:14.0,73965
4,Fernando Alonso,1111,Dutch Grand Prix,55,3,01:13.9,73862
4,Fernando Alonso,1111,Dutch Grand Prix,56,3,01:13.8,73837
4,Fernando Alonso,1111,Dutch Grand Prix,57,3,01:14.3,74319
4,Fernando Alonso,1111,Dutch Grand Prix,58,3,01:14.0,74005
4,Fernando Alonso,1111,Dutch Grand Prix,59,3,01:14.2,74158
4,Fernando Alonso,1111,Dutch Grand Prix,60,3,01:14.4,74409
4,Fernando Alonso,1111,Dutch Grand Prix,61,2,01:29.1,89136
4,Fernando Alonso,1111,Dutch Grand Prix,62,3,01:44.3,104305
4,Fernando Alonso,1111,Dutch Grand Prix,63,2,01:40.1,100079
4,Fernando Alonso,1111,Dutch Grand Prix,64,2,02:22.4,142422
4,Fernando Alonso,1111,Dutch Grand Prix,65,2,43:15.6,2595634
4,Fernando Alonso,1111,Dutch Grand Prix,66,2,02:17.5,137533
4,Fernando Alonso,1111,Dutch Grand Prix,67,2,01:26.0,86000
4,Fernando Alonso,1111,Dutch Grand Prix,68,2,01:23.1,83132
4,Fernando Alonso,1111,Dutch Grand Prix,69,2,01:22.3,82300
4,Fernando Alonso,1111,Dutch Grand Prix,70,2,01:22.2,82213
4,Fernando Alonso,1111,Dutch Grand Prix,71,2,01:21.6,81622
4,Fernando Alonso,1111,Dutch Grand Prix,72,2,01:21.1,81123
1,Lewis Hamilton,1111,Dutch Grand Prix,1,11,01:38.8,98801
1,Lewis Hamilton,1111,Dutch Grand Prix,2,12,01:54.4,114350
1,Lewis Hamilton,1111,Dutch Grand Prix,3,20,01:59.0,119015
1,Lewis Hamilton,1111,Dutch Grand Prix,4,19,01:43.3,103298
1,Lewis Hamilton,1111,Dutch Grand Prix,5,13,01:26.0,86048
1,Lewis Hamilton,1111,Dutch Grand Prix,6,13,01:24.3,84326
1,Lewis Hamilton,1111,Dutch Grand Prix,7,13,01:24.8,84843
1,Lewis Hamilton,1111,Dutch Grand Prix,8,13,01:24.3,84291
1,Lewis Hamilton,1111,Dutch Grand Prix,9,14,01:28.4,88443
1,Lewis Hamilton,1111,Dutch Grand Prix,10,18,01:39.7,99738
1,Lewis Hamilton,1111,Dutch Grand Prix,11,16,01:18.9,78902
1,Lewis Hamilton,1111,Dutch Grand Prix,12,16,01:18.6,78597
1,Lewis Hamilton,1111,Dutch Grand Prix,13,16,01:16.9,76887
1,Lewis Hamilton,1111,Dutch Grand Prix,14,16,01:16.4,76420
1,Lewis Hamilton,1111,Dutch Grand Prix,15,16,01:15.9,75905
1,Lewis Hamilton,1111,Dutch Grand Prix,16,15,01:39.0,99014
1,Lewis Hamilton,1111,Dutch Grand Prix,17,13,01:52.3,112338
1,Lewis Hamilton,1111,Dutch Grand Prix,18,13,01:41.9,101926
1,Lewis Hamilton,1111,Dutch Grand Prix,19,13,02:02.6,122642
1,Lewis Hamilton,1111,Dutch Grand Prix,20,13,01:54.7,114749
1,Lewis Hamilton,1111,Dutch Grand Prix,21,13,01:56.9,116892
1,Lewis Hamilton,1111,Dutch Grand Prix,22,13,01:19.1,79143
1,Lewis Hamilton,1111,Dutch Grand Prix,23,13,01:18.3,78286
1,Lewis Hamilton,1111,Dutch Grand Prix,24,13,01:17.6,77611
1,Lewis Hamilton,1111,Dutch Grand Prix,25,13,01:17.6,77602
1,Lewis Hamilton,1111,Dutch Grand Prix,26,12,01:16.2,76243
1,Lewis Hamilton,1111,Dutch Grand Prix,27,12,01:16.7,76674
1,Lewis Hamilton,1111,Dutch Grand Prix,28,11,01:17.3,77343
1,Lewis Hamilton,1111,Dutch Grand Prix,29,11,01:16.3,76294
1,Lewis Hamilton,1111,Dutch Grand Prix,30,11,01:16.4,76400
1,Lewis Hamilton,1111,Dutch Grand Prix,31,11,01:17.0,76993
1,Lewis Hamilton,1111,Dutch Grand Prix,32,11,01:17.2,77218
1,Lewis Hamilton,1111,Dutch Grand Prix,33,10,01:16.5,76473
1,Lewis Hamilton,1111,Dutch Grand Prix,34,10,01:15.9,75862
1,Lewis Hamilton,1111,Dutch Grand Prix,35,10,01:16.0,75996
1,Lewis Hamilton,1111,Dutch Grand Prix,36,10,01:16.5,76497
1,Lewis Hamilton,1111,Dutch Grand Prix,37,10,01:16.5,76528
1,Lewis Hamilton,1111,Dutch Grand Prix,38,10,01:16.4,76392
1,Lewis Hamilton,1111,Dutch Grand Prix,39,10,01:16.5,76519
1,Lewis Hamilton,1111,Dutch Grand Prix,40,10,01:16.5,76533
1,Lewis Hamilton,1111,Dutch Grand Prix,41,10,01:16.4,76439
1,Lewis Hamilton,1111,Dutch Grand Prix,42,8,01:16.6,76583
1,Lewis Hamilton,1111,Dutch Grand Prix,43,8,01:15.7,75729
1,Lewis Hamilton,1111,Dutch Grand Prix,44,7,01:16.5,76500
1,Lewis Hamilton,1111,Dutch Grand Prix,45,8,01:19.8,79832
1,Lewis Hamilton,1111,Dutch Grand Prix,46,14,01:32.5,92479
1,Lewis Hamilton,1111,Dutch Grand Prix,47,12,01:15.2,75182
1,Lewis Hamilton,1111,Dutch Grand Prix,48,11,01:14.7,74729
1,Lewis Hamilton,1111,Dutch Grand Prix,49,11,01:14.7,74708
1,Lewis Hamilton,1111,Dutch Grand Prix,50,11,01:14.9,74874
1,Lewis Hamilton,1111,Dutch Grand Prix,51,11,01:14.3,74327
1,Lewis Hamilton,1111,Dutch Grand Prix,52,11,01:14.6,74614
1,Lewis Hamilton,1111,Dutch Grand Prix,53,11,01:14.6,74621
1,Lewis Hamilton,1111,Dutch Grand Prix,54,11,01:15.9,75922
1,Lewis Hamilton,1111,Dutch Grand Prix,55,10,01:14.8,74838
1,Lewis Hamilton,1111,Dutch Grand Prix,56,9,01:14.2,74163
1,Lewis Hamilton,1111,Dutch Grand Prix,57,9,01:14.0,73963
1,Lewis Hamilton,1111,Dutch Grand Prix,58,8,01:13.9,73904
1,Lewis Hamilton,1111,Dutch Grand Prix,59,7,01:15.7,75670
1,Lewis Hamilton,1111,Dutch Grand Prix,60,8,01:19.9,79871
1,Lewis Hamilton,1111,Dutch Grand Prix,61,8,01:40.3,100266
1,Lewis Hamilton,1111,Dutch Grand Prix,62,6,01:22.1,82067
1,Lewis Hamilton,1111,Dutch Grand Prix,63,6,01:38.7,98708
1,Lewis Hamilton,1111,Dutch Grand Prix,64,5,02:50.0,170027
1,Lewis Hamilton,1111,Dutch Grand Prix,65,6,42:41.9,2561864
1,Lewis Hamilton,1111,Dutch Grand Prix,66,6,02:14.5,134532
1,Lewis Hamilton,1111,Dutch Grand Prix,67,6,01:28.7,88708
1,Lewis Hamilton,1111,Dutch Grand Prix,68,6,01:24.3,84340
1,Lewis Hamilton,1111,Dutch Grand Prix,69,6,01:22.8,82802
1,Lewis Hamilton,1111,Dutch Grand Prix,70,6,01:22.4,82446
1,Lewis Hamilton,1111,Dutch Grand Prix,71,6,01:22.0,82001
1,Lewis Hamilton,1111,Dutch Grand Prix,72,6,01:22.9,82879
815,Sergio Pérez,1111,Dutch Grand Prix,1,13,01:39.7,99743
815,Sergio Pérez,1111,Dutch Grand Prix,2,11,01:49.6,109613
815,Sergio Pérez,1111,Dutch Grand Prix,3,1,01:27.5,87522
815,Sergio Pérez,1111,Dutch Grand Prix,4,1,01:24.3,84342
815,Sergio Pérez,1111,Dutch Grand Prix,5,1,01:24.1,84100
815,Sergio Pérez,1111,Dutch Grand Prix,6,1,01:24.4,84392
815,Sergio Pérez,1111,Dutch Grand Prix,7,1,01:26.3,86345
815,Sergio Pérez,1111,Dutch Grand Prix,8,1,01:24.6,84599
815,Sergio Pérez,1111,Dutch Grand Prix,9,1,01:24.5,84495
815,Sergio Pérez,1111,Dutch Grand Prix,10,1,01:24.6,84583
815,Sergio Pérez,1111,Dutch Grand Prix,11,1,01:25.1,85107
815,Sergio Pérez,1111,Dutch Grand Prix,12,1,01:28.4,88439
815,Sergio Pérez,1111,Dutch Grand Prix,13,2,01:38.2,98175
815,Sergio Pérez,1111,Dutch Grand Prix,14,2,01:16.9,76876
815,Sergio Pérez,1111,Dutch Grand Prix,15,2,01:17.1,77081
815,Sergio Pérez,1111,Dutch Grand Prix,16,2,01:25.8,85780
815,Sergio Pérez,1111,Dutch Grand Prix,17,2,02:01.0,121049
815,Sergio Pérez,1111,Dutch Grand Prix,18,2,02:08.4,128368
815,Sergio Pérez,1111,Dutch Grand Prix,19,2,01:59.3,119275
815,Sergio Pérez,1111,Dutch Grand Prix,20,2,01:56.0,116001
815,Sergio Pérez,1111,Dutch Grand Prix,21,2,02:06.9,126927
815,Sergio Pérez,1111,Dutch Grand Prix,22,2,01:17.0,76989
815,Sergio Pérez,1111,Dutch Grand Prix,23,2,01:16.5,76451
815,Sergio Pérez,1111,Dutch Grand Prix,24,2,01:15.8,75800
815,Sergio Pérez,1111,Dutch Grand Prix,25,2,01:16.2,76175
815,Sergio Pérez,1111,Dutch Grand Prix,26,2,01:16.4,76380
815,Sergio Pérez,1111,Dutch Grand Prix,27,2,01:16.0,75959
815,Sergio Pérez,1111,Dutch Grand Prix,28,2,01:15.8,75777
815,Sergio Pérez,1111,Dutch Grand Prix,29,2,01:15.6,75629
815,Sergio Pérez,1111,Dutch Grand Prix,30,2,01:15.6,75576
815,Sergio Pérez,1111,Dutch Grand Prix,31,2,01:15.7,75697
815,Sergio Pérez,1111,Dutch Grand Prix,32,2,01:15.8,75764
815,Sergio Pérez,1111,Dutch Grand Prix,33,2,01:15.6,75615
815,Sergio Pérez,1111,Dutch Grand Prix,34,2,01:15.4,75377
815,Sergio Pérez,1111,Dutch Grand Prix,35,2,01:15.5,75517
815,Sergio Pérez,1111,Dutch Grand Prix,36,2,01:15.8,75782
815,Sergio Pérez,1111,Dutch Grand Prix,37,2,01:15.6,75609
815,Sergio Pérez,1111,Dutch Grand Prix,38,2,01:15.4,75440
815,Sergio Pérez,1111,Dutch Grand Prix,39,2,01:15.5,75461
815,Sergio Pérez,1111,Dutch Grand Prix,40,2,01:15.7,75676
815,Sergio Pérez,1111,Dutch Grand Prix,41,2,01:15.5,75546
815,Sergio Pérez,1111,Dutch Grand Prix,42,2,01:15.8,75822
815,Sergio Pérez,1111,Dutch Grand Prix,43,2,01:15.8,75776
815,Sergio Pérez,1111,Dutch Grand Prix,44,2,01:15.7,75722
815,Sergio Pérez,1111,Dutch Grand Prix,45,2,01:18.7,78655
815,Sergio Pérez,1111,Dutch Grand Prix,46,4,01:33.1,93107
815,Sergio Pérez,1111,Dutch Grand Prix,47,3,01:14.3,74318
815,Sergio Pérez,1111,Dutch Grand Prix,48,3,01:14.9,74867
815,Sergio Pérez,1111,Dutch Grand Prix,49,2,01:14.8,74847
815,Sergio Pérez,1111,Dutch Grand Prix,50,2,01:14.7,74714
815,Sergio Pérez,1111,Dutch Grand Prix,51,2,01:14.7,74702
815,Sergio Pérez,1111,Dutch Grand Prix,52,2,01:14.7,74658
815,Sergio Pérez,1111,Dutch Grand Prix,53,2,01:14.7,74715
815,Sergio Pérez,1111,Dutch Grand Prix,54,2,01:15.0,75006
815,Sergio Pérez,1111,Dutch Grand Prix,55,2,01:15.2,75161
815,Sergio Pérez,1111,Dutch Grand Prix,56,2,01:14.7,74656
815,Sergio Pérez,1111,Dutch Grand Prix,57,2,01:14.3,74315
815,Sergio Pérez,1111,Dutch Grand Prix,58,2,01:14.3,74313
815,Sergio Pérez,1111,Dutch Grand Prix,59,2,01:14.2,74231
815,Sergio Pérez,1111,Dutch Grand Prix,60,2,01:18.3,78349
815,Sergio Pérez,1111,Dutch Grand Prix,61,3,01:49.9,109850
815,Sergio Pérez,1111,Dutch Grand Prix,62,2,01:23.1,83125
815,Sergio Pérez,1111,Dutch Grand Prix,63,4,01:50.5,110512
815,Sergio Pérez,1111,Dutch Grand Prix,64,6,42:42.5,2562490
815,Sergio Pérez,1111,Dutch Grand Prix,65,3,02:52.2,172172
815,Sergio Pérez,1111,Dutch Grand Prix,66,3,02:17.4,137436
815,Sergio Pérez,1111,Dutch Grand Prix,67,3,01:26.4,86386
815,Sergio Pérez,1111,Dutch Grand Prix,68,3,01:23.1,83139
815,Sergio Pérez,1111,Dutch Grand Prix,69,3,01:22.2,82210
815,Sergio Pérez,1111,Dutch Grand Prix,70,3,01:21.8,81828
815,Sergio Pérez,1111,Dutch Grand Prix,71,3,01:21.7,81666
815,Sergio Pérez,1111,Dutch Grand Prix,72,3,01:21.7,81699
830,Max Verstappen,1112,Italian Grand Prix,1,2,01:27.9,87905
830,Max Verstappen,1112,Italian Grand Prix,2,2,01:26.2,86163
830,Max Verstappen,1112,Italian Grand Prix,3,2,01:25.7,85702
830,Max Verstappen,1112,Italian Grand Prix,4,2,01:26.1,86050
830,Max Verstappen,1112,Italian Grand Prix,5,2,01:26.2,86176
830,Max Verstappen,1112,Italian Grand Prix,6,2,01:26.8,86837
830,Max Verstappen,1112,Italian Grand Prix,7,2,01:26.4,86368
830,Max Verstappen,1112,Italian Grand Prix,8,2,01:26.0,85990
830,Max Verstappen,1112,Italian Grand Prix,9,2,01:26.6,86605
830,Max Verstappen,1112,Italian Grand Prix,10,2,01:26.6,86603
830,Max Verstappen,1112,Italian Grand Prix,11,2,01:26.6,86643
830,Max Verstappen,1112,Italian Grand Prix,12,2,01:26.4,86442
830,Max Verstappen,1112,Italian Grand Prix,13,2,01:26.7,86666
830,Max Verstappen,1112,Italian Grand Prix,14,2,01:27.0,87028
830,Max Verstappen,1112,Italian Grand Prix,15,1,01:26.8,86782
830,Max Verstappen,1112,Italian Grand Prix,16,1,01:26.7,86718
830,Max Verstappen,1112,Italian Grand Prix,17,1,01:26.7,86733
830,Max Verstappen,1112,Italian Grand Prix,18,1,01:26.3,86273
830,Max Verstappen,1112,Italian Grand Prix,19,1,01:26.4,86438
830,Max Verstappen,1112,Italian Grand Prix,20,1,01:30.8,90849
830,Max Verstappen,1112,Italian Grand Prix,21,5,01:45.7,105660
830,Max Verstappen,1112,Italian Grand Prix,22,3,01:25.9,85885
830,Max Verstappen,1112,Italian Grand Prix,23,2,01:26.2,86159
830,Max Verstappen,1112,Italian Grand Prix,24,2,01:26.3,86327
830,Max Verstappen,1112,Italian Grand Prix,25,1,01:25.9,85914
830,Max Verstappen,1112,Italian Grand Prix,26,1,01:25.8,85786
830,Max Verstappen,1112,Italian Grand Prix,27,1,01:25.5,85501
830,Max Verstappen,1112,Italian Grand Prix,28,1,01:25.4,85434
830,Max Verstappen,1112,Italian Grand Prix,29,1,01:25.5,85471
830,Max Verstappen,1112,Italian Grand Prix,30,1,01:25.4,85398
830,Max Verstappen,1112,Italian Grand Prix,31,1,01:25.5,85502
830,Max Verstappen,1112,Italian Grand Prix,32,1,01:25.4,85410
830,Max Verstappen,1112,Italian Grand Prix,33,1,01:25.2,85240
830,Max Verstappen,1112,Italian Grand Prix,34,1,01:25.7,85683
